Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2006-07-25,89.02647459597732,89.95928072525655,88.84273850327028,89.50701141357422,95480700,25,1,30,7,2006
2006-07-26,89.45755405506637,90.06529205422521,89.16782150652396,89.62715911865234,84525800,26,2,30,7,2006
2006-07-27,90.01582707970553,90.2348989434005,89.18195437037123,89.5423583984375,87257100,27,3,30,7,2006
2006-07-28,89.77551611903445,90.55285341463188,89.64831507855678,90.43978881835938,82137000,28,4,30,7,2006
2006-07-31,90.21369749029745,90.42569573176067,90.06529171235394,90.34796142578125,49593100,31,0,31,7,2006
2006-08-01,89.98755287302757,90.01582038209388,89.46461743399085,89.90275573730469,65225600,1,1,31,8,2006
2006-08-02,90.15714705458294,90.7790213960925,90.13594777320881,90.51048278808594,64770900,2,2,31,8,2006
2006-08-03,89.98757147015301,90.84264896956306,89.85330751368566,90.75077819824219,63693800,3,3,31,8,2006
2006-08-04,91.21718860154596,91.46451723835541,90.08651490689331,90.5953140258789,96294200,4,4,31,8,2006
2006-08-07,90.38330078125,90.51050188781237,90.02996497318529,90.38330078125,45377300,7,0,32,8,2006
2006-08-08,90.51756460357593,90.77904043360954,89.71195939356146,90.03703308105469,90901300,8,1,32,8,2006
2006-08-09,90.58115259468636,90.87796412974126,89.47168388679803,89.733154296875,78910600,9,2,32,8,2006
2006-08-10,89.45047978342872,90.1006162696161,89.23847617679229,90.00875091552734,69322300,10,3,32,8,2006
2006-08-11,89.86739811334286,89.88859739210989,89.31619529950093,89.75433349609375,47482200,11,4,32,8,2006
2006-08-14,90.19246368297786,90.5670040323969,89.69072766464905,89.82499694824219,57839000,14,0,33,8,2006
2006-08-15,90.63063126757436,91.0687642021047,90.38329728977878,90.899169921875,68143000,15,1,33,8,2006
2006-08-16,91.3867912947669,91.78958856489464,91.18891329438905,91.65531921386719,71737600,16,2,33,8,2006
2006-08-17,91.5705039761826,92.12876977589526,91.50690612234555,91.88850402832031,70992800,17,3,33,8,2006
2006-08-18,92.00156080885748,92.35489654541016,91.5775536118139,92.35489654541016,58288400,18,4,33,8,2006
2006-08-21,91.99452295907518,92.06519444704206,91.72599502730232,91.95919799804688,42133600,21,0,34,8,2006
2006-08-22,91.8602045791547,92.23473949903725,91.64112742226942,91.95206451416016,60839900,22,1,34,8,2006
2006-08-23,91.99449361656804,92.17823511349381,91.29489571043281,91.69769287109375,66592100,23,2,34,8,2006
2006-08-24,91.86024877749495,91.93798308786931,91.44330432205793,91.6199722290039,57983000,24,3,34,8,2006
2006-08-25,91.61286887934354,92.04393881297175,91.54927104887754,91.73300170898438,41756000,25,4,34,8,2006
2006-08-28,91.61997010146759,92.44678537577394,91.61290726721695,92.17117309570312,52681500,28,0,35,8,2006
2006-08-29,92.21357042510422,92.45383615373122,91.7330281848986,92.27716827392578,61817800,29,1,35,8,2006
2006-08-30,92.48210470771033,92.60223758038632,92.2559754129533,92.33370971679688,50052200,30,2,35,8,2006
2006-08-31,92.46795529630536,92.56688885916114,92.27715100260149,92.31954956054688,37510300,31,3,35,8,2006
2006-09-01,92.6728680794152,92.9838051573231,92.4608645460282,92.87073516845703,48794500,1,4,35,9,2006
2006-09-05,92.93434668149203,93.17462313895867,92.71528028514092,93.04741668701172,52348300,5,1,36,9,2006
2006-09-06,92.65168352574581,92.68701925074939,92.1004807211279,92.22767639160156,53795600,6,2,36,9,2006
2006-09-07,91.90971500343854,92.27012445359593,91.40798415985837,91.80371856689453,86269400,7,3,36,9,2006
2006-09-08,91.92382289682968,92.19236149658273,91.74715503550803,92.06515502929688,45096300,8,4,36,9,2006
2006-09-11,91.76833394484092,92.35487240817884,91.49979540469997,92.1570053100586,68496600,11,0,37,9,2006
2006-09-12,92.26304968024156,93.16758853726718,92.12878034033166,93.06159210205078,69875600,12,1,37,9,2006
2006-09-13,93.02623306900567,93.5986352417528,92.94143594206565,93.43610382080078,62898400,13,2,37,9,2006
2006-09-14,93.25239032809927,93.45025751611026,93.10398454561452,93.44318389892578,57805400,14,3,37,9,2006
2006-09-15,93.91092242635999,93.96770608510668,93.46375788271443,93.66250610351562,76703100,15,4,37,9,2006
2006-09-18,93.54181033654157,93.96768225394862,93.44244166652963,93.79023742675781,64154100,18,0,38,9,2006
2006-09-19,93.77606782376948,93.78317255049397,93.03080798327197,93.55603790283203,92089100,19,1,38,9,2006
2006-09-20,93.86833294469537,94.23742129388273,93.73347311535528,94.05287170410156,75204100,20,2,38,9,2006
2006-09-21,94.12385827341186,94.22322696844981,93.27921895040146,93.59861755371094,88932500,21,3,38,9,2006
2006-09-22,93.4566739005459,93.46376779725092,92.9811228922688,93.3147201538086,65966800,22,4,38,9,2006
2006-09-25,93.49925106515589,94.29421147459527,93.01660620083175,94.03158569335938,92299100,25,0,39,9,2006
2006-09-26,94.04577668069139,94.82653840415273,93.97479440387677,94.81233978271484,73962700,26,1,39,9,2006
2006-09-27,94.74843562030523,95.08912662650259,94.59228331947065,94.9258804321289,82432200,27,2,39,9,2006
2006-09-28,94.92587961690384,95.10332442720362,94.59937640058868,94.89038848876953,58597500,28,3,39,9,2006
2006-09-29,94.9684921274071,95.06786081672266,94.74135750590023,94.81233978271484,47966600,29,4,39,9,2006
2006-10-02,94.7839510057028,94.98979312862558,94.36518369406797,94.45745849609375,51687400,2,0,40,10,2006
2006-10-03,94.32259935561504,95.01818024810831,94.15224837300661,94.65619659423828,73108100,3,1,40,10,2006
2006-10-04,94.56393658003276,95.82024955109732,94.45747396823813,95.76346588134766,80890500,4,2,40,10,2006
2006-10-05,95.7634059526942,96.11120165086908,95.64274479137741,95.94794464111328,60505900,5,3,40,10,2006
2006-10-06,95.78473125153346,95.89120466352358,95.39435040165208,95.82731628417969,64983600,6,4,40,10,2006
2006-10-09,95.71374650198092,96.03314503280231,95.56468807806533,95.88408660888672,41176800,9,0,41,10,2006
2006-10-10,95.89121012839159,96.13962644311015,95.70666053590766,96.01187133789062,56403700,10,1,41,10,2006
2006-10-11,95.70664907624638,96.12541631149067,95.32337297610516,95.8982925415039,104071800,11,2,41,10,2006
2006-10-12,96.13961866902474,96.80681304555384,96.10412753254195,96.7287368774414,59158600,12,3,41,10,2006
2006-10-13,96.64358323600713,97.0339641429034,96.55840232789951,96.97718048095703,53944000,13,4,41,10,2006
2006-10-16,96.89909690305248,97.2752791581533,96.82811462344371,97.126220703125,42273000,16,0,42,10,2006
2006-10-17,96.86359943713082,97.02684567311908,96.295773728471,96.82101440429688,90500600,17,1,42,10,2006
2006-10-18,97.26815953489962,97.50238802528501,96.60097602848579,96.94876098632812,86848600,18,2,42,10,2006
2006-10-19,96.80680577480695,97.154601557618,96.69323847874128,97.10491180419922,64063200,19,3,42,10,2006
2006-10-20,97.126220703125,97.20429687854453,96.764237070021,97.126220703125,48094500,20,4,42,10,2006
2006-10-23,96.92745489663861,97.80758508599858,96.80679372098291,97.57335662841797,66219900,23,0,43,10,2006
2006-10-24,97.4385079422337,97.89986018588296,97.39592291425048,97.8643798828125,53234900,24,1,43,10,2006
2006-10-25,97.76499414036779,98.24054492045141,97.60173712110111,98.19795989990234,78105400,25,2,43,10,2006
2006-10-26,98.41804951165636,98.6593719949432,97.93539371470467,98.50321960449219,66843700,26,3,43,10,2006
2006-10-27,98.38250923763886,98.4818779064557,97.68692855592101,97.88566589355469,80238000,27,4,43,10,2006
2006-10-30,97.70821944571917,98.09149549611202,97.52366989928682,97.81468200683594,49717800,30,0,44,10,2006
2006-10-31,97.99929302814958,98.13414208003074,97.41726844794776,97.80054473876953,71274100,31,1,44,10,2006
2006-11-01,98.10574263745987,98.16962020572376,97.04107317821703,97.14044189453125,83005600,1,2,44,11,2006
2006-11-02,96.89198993663909,97.24687966572698,96.78552735006275,97.08363342285156,60693100,2,3,44,11,2006
2006-11-03,97.43143878416052,97.51660886175041,96.26029606541886,96.91329193115234,71346400,3,4,44,11,2006
2006-11-06,97.21139057126524,98.14829373958601,97.20428584588558,98.00634002685547,63303300,6,0,45,11,2006
2006-11-07,98.09151803797732,98.64514514375544,97.94956431374254,98.38253021240234,63318900,7,1,45,11,2006
2006-11-08,97.94956471095081,98.69483530417435,97.14041656611883,98.59546661376953,87517800,8,2,45,11,2006
2006-11-09,98.66640380890857,98.75867857167088,97.87854845478368,98.07728576660156,95916300,9,3,45,11,2006
2006-11-10,98.04893654337482,98.19089027273422,97.75083046260747,98.11991882324219,48991500,10,4,45,11,2006
2006-11-13,98.07734111877988,98.68775201539728,97.99927575899531,98.36125946044922,59398200,13,0,46,11,2006
2006-11-14,98.63805866469666,99.1845919159877,98.03474175336721,99.09941101074219,96704000,14,1,46,11,2006
2006-11-15,99.06390986667664,99.68850833499485,99.03551262744149,99.38330841064453,76509600,15,2,46,11,2006
2006-11-16,99.6814094892547,99.85174959471104,99.00712130095322,99.63882446289062,76728800,16,3,46,11,2006
2006-11-17,99.31943287058881,99.67432259426911,99.17747914719168,99.66722869873047,56353800,17,4,46,11,2006
2006-11-20,99.58205293755053,99.89435760939436,99.32653191789414,99.72400665283203,69174200,20,0,47,11,2006
2006-11-21,99.7168712057297,99.84462624713531,99.57490671923048,99.82333374023438,51367900,21,1,47,11,2006
2006-11-22,99.90145640931411,100.19246857967204,99.72401154890679,100.0221176147461,45505300,22,2,47,11,2006
2006-11-24,99.53945466517871,99.96531575437479,99.51105742767528,99.6175308227539,30998000,24,4,47,11,2006
2006-11-27,99.56789421103932,99.617583988003,98.21931712996583,98.2477035522461,84545100,27,0,48,11,2006
2006-11-28,98.11992629885243,98.77292216795674,98.02765149406964,98.67355346679688,106652900,28,1,48,11,2006
2006-11-29,98.99288058834952,99.7452446151897,98.71606720431646,99.7026596069336,90034900,29,2,48,11,2006
2006-11-30,99.68143036943678,100.11439627878617,99.19877469867221,99.74530792236328,83994300,30,3,48,11,2006
2006-12-01,99.74530608257614,99.83758087757367,98.63805186410582,99.52527618408203,126080000,1,4,48,12,2006
2006-12-04,99.54654045631221,100.46925565335421,99.53234183871628,100.28470611572266,87813200,4,0,49,12,2006
2006-12-05,100.47634429132796,100.76026247653634,100.26340836001452,100.71766662597656,73374400,5,1,49,12,2006
2006-12-06,100.69641539826729,100.8383799642582,100.43380044586057,100.63253784179688,53253200,6,2,49,12,2006
2006-12-07,100.80996369655757,101.00160716018246,100.15696797164459,100.19245910644531,62857400,7,3,49,12,2006
2006-12-08,100.17118287345428,100.7177052827968,99.92275571984366,100.37701416015625,79625500,8,4,49,12,2006
2006-12-11,100.3769947630648,100.85254562974735,100.3202111152018,100.66800689697266,39779400,11,0,50,12,2006
2006-12-12,100.56867329873381,100.69642842820595,100.00084745242195,100.5899658203125,77451600,12,1,50,12,2006
2006-12-13,100.95193217824625,101.03000835408366,100.4763812273731,100.6964111328125,55520200,13,2,50,12,2006
2006-12-14,100.68928494823015,101.66878378001937,100.67508633071053,101.58360290527344,64755200,14,3,50,12,2006
2006-12-15,101.80700259619017,101.98543607037662,101.52151339377785,101.59288024902344,70857400,15,4,50,12,2006
2006-12-18,101.73567579147506,101.97835371482607,101.171830522631,101.3145751953125,48954600,18,0,51,12,2006
2006-12-19,101.02903986966922,101.7499072175983,100.77209521949486,101.50724029541016,65023600,19,1,51,12,2006
2006-12-20,101.55007185972778,101.82129426264976,101.35736063182446,101.45014953613281,41469600,20,2,51,12,2006
2006-12-21,101.54293600004661,101.6571251594705,100.86489089975369,101.0790023803711,48698400,21,3,51,12,2006
2006-12-22,101.0932610142632,101.10039443203098,100.40093831579345,100.45803833007812,62069100,22,4,51,12,2006
2006-12-26,100.50088258717909,101.07187196412757,100.47947143848123,101.05046081542969,32696900,26,1,52,12,2006
2006-12-27,101.2574440517055,101.77847773852696,101.22889948222348,101.7142333984375,39727100,27,2,52,12,2006
2006-12-28,101.6428743395197,101.84985243364038,101.34310732869773,101.50012969970703,37288800,28,3,52,12,2006
2006-12-29,101.39304707289823,101.73563633260228,100.94339118216926,101.0790023803711,45461200,29,4,52,12,2006
2007-01-03,101.52868617633752,101.96406445778396,100.32961799245041,100.90059661865234,94807600,3,2,1,1,2007
2007-01-04,100.80064799101791,101.38591508822928,100.35813640385952,101.11469268798828,69620600,4,3,1,1,2007
2007-01-05,100.87203010652173,100.92198582462666,100.19398496732516,100.30817413330078,76645300,5,4,1,1,2007
2007-01-08,100.50806231545256,100.92916290919186,100.10122856539502,100.77214050292969,71655000,8,0,2,1,2007
2007-01-09,100.85775923771226,101.06474821588758,100.20825862314742,100.68647003173828,75680100,9,1,2,1,2007
2007-01-10,100.33672546119229,101.04332603082418,100.13688081556806,101.02190399169922,72428000,10,2,2,1,2007
2007-01-11,101.0504723189444,101.79275096997631,100.99337228567767,101.46443939208984,54476800,11,3,2,1,2007
2007-01-12,101.45730440259157,102.23528289794922,101.42875982869457,102.23528289794922,55370600,12,4,2,1,2007
2007-01-16,102.11391155314124,102.37798960400734,101.87123375672712,102.035400390625,44871300,16,1,3,1,2007
2007-01-17,101.95695169010278,102.39233005974373,101.87129616624591,102.07828521728516,50241400,17,2,3,1,2007
2007-01-18,102.1853050560849,102.24953850833676,101.57149332289278,101.73564910888672,68177300,18,3,3,1,2007
2007-01-19,101.73562270411857,102.13532282606512,101.67853357741238,101.93547821044922,56973000,19,4,3,1,2007
2007-01-22,102.11391521065764,102.13532635659126,101.3002481023192,101.6214370727539,60253600,22,0,4,1,2007
2007-01-23,101.53582680979335,102.12109410115849,101.3930821431033,101.92124938964844,54064400,23,1,4,1,2007
2007-01-24,102.04254056504476,102.76340791172107,101.99971827187603,102.74199676513672,55834700,24,2,4,1,2007
2007-01-25,102.67775275456023,102.72057504332034,101.35734076731367,101.53577423095703,73583800,25,3,4,1,2007
2007-01-26,101.75707605814755,101.81416520242425,101.05047537714466,101.44303131103516,67255600,26,4,4,1,2007
2007-01-29,101.48586289946101,101.9212411767505,101.16468470260922,101.38594055175781,66114600,29,0,5,1,2007
2007-01-30,101.60005914430849,101.96405963490294,101.39307014498951,101.91409301757812,70407600,30,1,5,1,2007
2007-01-31,101.79990256950259,102.87050376579165,101.63573587808759,102.59928131103516,91868600,31,2,5,1,2007
2007-02-01,102.88475890509483,103.24877024049074,102.71346970323069,103.21308135986328,69312400,1,3,5,2,2007
2007-02-02,103.29878830137898,103.45581075832867,103.04898776766728,103.35588836669922,49607000,2,4,5,2,2007
2007-02-05,103.27734799656555,103.4486481441907,103.02040322048823,103.38441467285156,45705300,5,0,6,2,2007
2007-02-06,103.47002575090842,103.51284805124926,103.01323639607718,103.41292572021484,57081300,6,1,6,2,2007
2007-02-07,103.57709018707573,103.74839029352056,103.18454514055671,103.6413345336914,55669700,7,2,6,2,2007
2007-02-08,103.33443717508298,103.57710419064964,102.97043665173298,103.5057373046875,70641000,8,3,6,2,2007
2007-02-09,103.53423410637424,103.72694530191525,102.34229984268477,102.73485565185547,79084400,9,4,6,2,2007
2007-02-12,102.7348577328364,102.80622458731281,102.19955731604648,102.38512420654297,65657000,12,0,7,2,2007
2007-02-13,102.61354120765876,103.42005322966031,102.60639689753205,103.24876403808594,64081800,13,1,7,2,2007
2007-02-14,103.34866564298936,104.13376635863894,103.33438791631517,103.92678833007812,66039400,14,2,7,2,2007
2007-02-15,103.96967291012464,104.16951764043739,103.79837275954759,104.06246185302734,38715200,15,3,7,2,2007
2007-02-16,103.80547310697163,104.03386232028858,103.65558417736023,104.012451171875,39841800,16,4,7,2,2007
2007-02-20,103.89112956760441,104.3479189371315,103.49144023060792,104.23371887207031,56911800,20,1,8,2,2007
2007-02-21,103.92685501355317,104.25517759343741,103.74128801057948,104.19093322753906,63971600,21,2,8,2,2007
2007-02-22,104.2408816883103,104.5049598562671,103.61279210968917,104.1124038696289,79067400,22,3,8,2,2007
2007-02-23,104.01960349874692,104.05528148837503,103.5128475355644,103.70555877685547,71966200,23,4,8,2,2007
2007-02-26,104.08384482845959,104.16948943519823,103.31301069565764,103.61277770996094,69192800,26,0,9,2,2007
2007-02-27,102.69203781303833,102.92042699963685,99.20901286901112,99.56587982177734,274466500,27,1,9,2,2007
2007-02-28,100.20115900557008,101.33599394084966,99.78005837787079,100.5865707397461,177536300,28,2,9,2,2007
2007-03-01,99.45169853222804,100.81493316257013,98.53098641242879,100.2867660522461,212828600,1,3,9,3,2007
2007-03-02,99.95845191838525,100.39383010725597,98.96636206383944,98.97349548339844,162574000,2,4,9,3,2007
2007-03-05,98.44531289514248,99.62298038007134,98.01707908393531,98.03135681152344,143750400,5,0,10,3,2007
2007-03-06,99.05200705654116,100.00840803567333,98.29545073302714,99.7086410522461,143333300,6,1,10,3,2007
2007-03-07,99.63012239054687,100.25107835095663,99.4945111935526,99.60871124267578,115144900,7,2,10,3,2007
2007-03-08,100.30817222087273,100.75069470943984,99.97272725814895,100.450927734375,117891600,8,3,10,3,2007
2007-03-09,100.85776275544842,100.936273941164,99.97987287205987,100.47948455810547,107765100,9,4,10,3,2007
2007-03-12,100.2225151951492,100.8791490910968,100.03694829761463,100.62934875488281,80366900,12,0,11,3,2007
2007-03-13,100.05127679880297,100.47238834580124,98.5238857125572,98.67377471923828,190605200,13,1,11,3,2007
2007-03-14,98.80218864902352,99.46596690704679,97.60312080199793,99.40886688232422,231853800,14,2,11,3,2007
2007-03-15,99.18762758309838,99.91563940594746,99.06629409440984,99.54449462890625,132435900,15,3,11,3,2007
2007-03-16,99.82467455947769,100.05398062190405,98.97196040744133,99.26575469970703,121531600,16,4,11,3,2007
2007-03-19,99.78882197286765,100.55555164827983,99.70999939814222,100.46239471435547,96161200,19,0,12,3,2007
2007-03-20,100.37639505528392,101.07146376217067,100.29041078108291,101.0141372680664,82147400,20,1,12,3,2007
2007-03-21,101.10731434977237,102.9345461443807,100.90667704735331,102.67658233642578,152368700,21,2,12,3,2007
2007-03-22,102.81272708534613,102.95603787618677,102.31829556312029,102.5977554321289,118942200,22,3,12,3,2007
2007-03-23,102.66940741223873,103.04918589537117,102.576250485991,102.74822998046875,74416800,23,4,12,3,2007
2007-03-26,102.82703213882515,102.93451246784554,101.816673310396,102.612060546875,113787500,26,0,13,3,2007
2007-03-27,102.55474925931398,102.58341797390786,102.03166002404087,102.36844635009766,99864600,27,1,13,3,2007
2007-03-28,101.85253268826565,102.08900041324816,101.2219520883123,101.62323760986328,152907900,28,2,13,3,2007
2007-03-29,102.13917981064279,102.18934461359804,101.17182353081292,101.73074340820312,139432700,29,3,13,3,2007
2007-03-30,101.92419967337587,102.35413207142436,100.72036490423119,101.7522201538086,128194100,30,4,13,3,2007
2007-04-02,101.8668670654297,102.08183871853456,101.37959725613119,101.86686706542969,79416400,2,0,14,4,2007
2007-04-03,102.4472986450546,103.17102535686989,102.40430649459823,102.96322631835938,82417800,3,1,14,4,2007
2007-04-04,102.96322021295262,103.14952316518776,102.5834416612222,103.07787322998047,63995200,4,2,14,4,2007
2007-04-05,102.94889825888787,103.50065640265336,102.90590610579974,103.35734558105469,46822800,5,3,14,4,2007
2007-04-09,103.65112866333871,103.75861997968853,103.29284614333558,103.50065612792969,50967400,9,0,15,4,2007
2007-04-10,103.4218449411905,103.79446186458085,103.37885278347545,103.62248229980469,56620000,10,1,15,4,2007
2007-04-11,103.7729229295392,103.80158071154213,102.85570989677335,103.19966888427734,106365700,11,2,15,4,2007
2007-04-12,102.99903345256598,103.84457471068397,102.71240095784759,103.65827178955078,115534400,12,3,15,4,2007
2007-04-13,103.8302815019113,104.1312484741211,103.44334114808102,104.1312484741211,84287000,13,4,15,4,2007
2007-04-16,104.49667859886769,105.2347396977224,104.48951688484811,105.12008666992188,83064600,16,0,16,4,2007
2007-04-17,105.31354421428098,105.6216618729636,105.08423819803215,105.39952850341797,108424100,17,1,16,4,2007
2007-04-18,105.0484442771789,105.836659298644,105.02694819966084,105.5285415649414,88345300,18,2,16,4,2007
2007-04-19,105.01259612140609,105.62166977152836,104.87644703081597,105.4998550415039,102947700,19,3,16,4,2007
2007-04-20,106.20925851848163,106.49588012695312,105.3637061858378,106.49588012695312,124114100,20,4,16,4,2007
2007-04-23,106.31671494062138,106.57467870370547,106.03009339671064,106.0945816040039,77270800,23,0,17,4,2007
2007-04-24,106.21640344153874,106.3382181525788,105.56433774525516,106.13758087158203,114471000,24,1,17,4,2007
2007-04-25,106.57470548112948,107.24111659233206,106.06595047277403,107.11212921142578,108418800,25,2,17,4,2007
2007-04-26,107.11930566381203,107.34143906413193,106.83984575148791,107.23394775390625,88741600,26,3,17,4,2007
2007-04-27,106.83266651851334,107.29844029961886,106.65352527976049,107.14795684814453,108191100,27,4,17,4,2007
2007-04-30,107.22675866011427,107.2984195152997,106.20207622121329,106.25939178466797,100874100,30,0,18,4,2007
2007-05-01,106.35257414616869,107.10496956992192,105.81515040547553,106.5317153930664,134342700,1,1,18,5,2007
2007-05-02,106.69654249619296,107.44893806251443,106.58906210125392,107.15514373779297,87129800,2,2,18,5,2007
2007-05-03,107.46319846267728,107.77131600537821,107.29121901522723,107.7354965209961,86569700,3,3,18,5,2007
2007-05-04,108.02212147824223,108.28724690109586,107.64234308672961,108.14393615722656,96409000,4,4,18,5,2007
2007-05-07,108.11532007855034,108.34461517039102,108.06515528519928,108.16547393798828,63461400,7,0,19,5,2007
2007-05-08,107.90032580249154,108.14395520336784,107.57787383851868,108.02214050292969,80584000,8,1,19,5,2007
2007-05-09,107.94338491408502,109.50550278815913,107.74990924209361,108.31600189208984,102070100,9,2,19,5,2007
2007-05-10,108.00791435660628,108.21572447383886,106.96173485344688,107.18386840820312,153617800,10,3,19,5,2007
2007-05-11,107.30564061880328,108.1511823216427,107.28414453713226,108.10102844238281,113408900,11,4,19,5,2007
2007-05-14,108.10104611803379,108.41633661265175,107.33431596667471,107.86457824707031,108027500,14,0,20,5,2007
2007-05-15,107.98636502780937,108.67427237706045,107.6209207405326,107.89321899414062,180673300,15,1,20,5,2007
2007-05-16,108.05800192871199,108.65275217835328,107.75704594707072,108.63125610351562,114166500,16,2,20,5,2007
2007-05-17,108.47359389688846,108.88920283500406,108.28011831981985,108.41626739501953,101132800,17,3,20,5,2007
2007-05-18,108.92506978777836,109.36217498779297,108.78175893762473,109.36217498779297,99182000,18,4,20,5,2007
2007-05-21,109.33352407886662,109.79928710468621,109.27619754841045,109.30485534667969,174664600,21,0,21,5,2007
2007-05-22,109.41947124483401,109.74909594952528,109.19017613480382,109.21883392333984,82148800,22,1,21,5,2007
2007-05-23,109.59865969631336,109.9927727953933,109.17588879635429,109.23321533203125,133786600,23,2,21,5,2007
2007-05-24,109.29767531652483,109.78494527679585,108.01502858098274,108.24432373046875,187593000,24,3,21,5,2007
2007-05-25,108.55961351476628,108.93223043123088,108.33030743266013,108.69576263427734,83309200,25,4,21,5,2007
2007-05-29,108.87487970868546,109.27615432925528,108.52375894873019,109.08985137939453,82020000,29,1,22,5,2007
2007-05-30,108.53097023755677,110.0214162349318,108.44497497830714,109.97842407226562,129013600,30,2,22,5,2007
2007-05-31,110.11452252904088,110.27216767553784,109.72040966279849,109.86373138427734,114866700,31,3,22,5,2007
2007-06-01,110.26500677729304,110.63761264093539,109.99987033772902,110.40831756591797,107771700,1,4,22,6,2007
2007-06-04,110.02139048299388,110.63047513531338,109.97839833039056,110.42267608642578,78008800,4,0,23,6,2007
2007-06-05,110.16472936003171,110.27937147348806,109.53414853339804,109.98558807373047,126917900,5,1,23,6,2007
2007-06-06,109.53412198872846,109.59861021202879,108.73873443294967,108.80322265625,164096800,6,2,23,6,2007
2007-06-07,108.60255647088579,109.27612911452566,106.81114451818866,106.83981323242188,232414600,7,3,23,6,2007
2007-06-08,107.1837713949209,108.33744123883835,106.83265068280276,108.22994995117188,175886000,8,4,23,6,2007
2007-06-11,108.15113095713669,108.88203018857529,107.98632409795866,108.41626739501953,102015600,11,0,24,6,2007
2007-06-12,107.96484711456708,108.58825516500222,107.16229781433663,107.23394775390625,233898000,12,1,24,6,2007
2007-06-13,107.84303300505522,108.96804530860273,107.28411317715079,108.83905792236328,193208200,13,2,24,6,2007
2007-06-14,108.96094040043678,109.72049802677462,108.93944431168542,109.53419494628906,146396500,14,3,24,6,2007
2007-06-15,110.2077339252603,110.58195681103659,110.05660186220273,110.15736389160156,154030800,15,4,24,6,2007
2007-06-18,110.38044326626701,110.38763584717493,109.86229193386755,110.0278091430664,88537500,18,0,25,6,2007
2007-06-19,109.78316381382935,110.38047764641931,109.6464278667127,110.30131530761719,110851700,19,1,25,6,2007
2007-06-20,110.52439671622184,110.52439671622184,108.63890787474402,108.76844024658203,177119700,20,2,25,6,2007
2007-06-21,108.72521835989882,109.46646035640549,108.12790482252244,109.3729019165039,205262000,21,3,25,6,2007
2007-06-22,109.04187564378731,109.22178897629968,107.84005590032929,108.34381103515625,204964700,22,4,25,6,2007
2007-06-25,108.12069825810987,108.84754402037873,107.24272049562789,107.82563781738281,232014400,25,0,26,6,2007
2007-06-26,108.09912835469305,108.27904168190668,106.71019175846405,106.7173843383789,198445700,26,1,26,6,2007
2007-06-27,106.60228002694265,108.35823638251686,106.55189900936146,108.23588562011719,213638000,27,2,26,6,2007
2007-06-28,108.2214584350586,108.96270039850114,107.71049979974488,108.2214584350586,157705000,28,3,26,6,2007
2007-06-29,108.59569954263347,109.13543962183351,107.33630602450002,108.25746154785156,199701800,29,4,26,6,2007
2007-07-02,108.57411094900534,109.32974925700552,108.50215219364915,109.23619079589844,103357000,2,0,27,7,2007
2007-07-03,109.5168489755098,109.74714333406051,109.38012405378964,109.63199615478516,54048400,3,1,27,7,2007
2007-07-05,109.67518560548613,109.79033279736413,109.12106033402446,109.51686096191406,89279000,5,3,27,7,2007
2007-07-06,109.66078201840945,110.22930333859999,109.33692922303233,110.09256744384766,81109000,6,4,27,7,2007
2007-07-09,110.2220638396347,110.3659922535143,109.83344504302225,110.17888641357422,72348100,9,0,28,7,2007
2007-07-10,109.59599843120864,109.82629276274201,108.50213329953944,108.61007690429688,180362600,10,1,28,7,2007
2007-07-11,108.48775276164596,109.42330440123791,108.3222355501999,109.380126953125,175607600,11,2,28,7,2007
2007-07-12,109.65356658908037,111.36634490674783,109.63197786919696,111.10726928710938,133882500,12,3,28,7,2007
2007-07-13,111.23683714930189,111.87732826968879,111.10729382035981,111.43833923339844,111794300,13,4,28,7,2007
2007-07-16,111.53907447631387,111.92768244601508,111.24401397316682,111.4239273071289,98378700,16,0,29,7,2007
2007-07-17,111.49586531327306,111.89167677057434,111.31595201277578,111.3663330078125,126201300,17,1,29,7,2007
2007-07-18,110.9921580492096,111.40236582183161,110.32288555414146,111.16487884521484,237887400,18,2,29,7,2007
2007-07-19,111.69019663740566,111.92768355832031,111.36635482926333,111.59664916992188,145212700,19,3,29,7,2007
2007-07-20,111.46713775697661,111.53910750428787,109.98465320311489,110.4668197631836,245502500,20,4,29,7,2007
2007-07-23,110.95616716144286,111.3447861861237,110.32287957250905,110.80504608154297,121183900,23,0,30,7,2007
2007-07-24,110.19328503541168,111.02808531138551,108.49490318958425,108.8835220336914,256732400,24,1,30,7,2007
2007-07-25,109.40171183260786,109.66798007397347,108.12792225284178,109.10665130615234,265214500,25,2,30,7,2007
2007-07-26,108.08470195558138,108.52369079032951,105.35001795129969,106.52305603027344,467592500,26,3,30,7,2007
2007-07-27,106.65981594223364,107.13477875468432,104.38570897435483,104.42888641357422,422987600,27,4,30,7,2007
2007-07-30,105.0190091064045,106.37196093137186,104.55843139720862,106.06251525878906,283017500,30,0,31,7,2007
2007-07-31,106.7462006614671,107.55941259755626,104.37853459270929,104.86790466308594,316976700,31,1,31,7,2007
2007-08-01,104.47927843817791,105.79624551694147,103.59410780462986,105.37884521484375,467670000,1,2,31,8,2007
2007-08-02,105.6163460433206,106.33599955924112,104.53686576943983,106.22086334228516,294758400,2,3,31,8,2007
2007-08-03,105.99054320132443,106.20644139986742,103.05435625183979,103.48615264892578,359398200,3,4,31,8,2007
